country,source,title,date_iso,summary,url,category,status
Ethiopia,Ethiopian News Agency (ENA),Prime Minister Abiy Inaugurates Ogaden Liquified Natural Gas Project,,"Prime Minister Abiy Inaugurates Ogaden Liquified Natural Gas Project Addis Ababa, October, 2, 2025 (ENA)— Prime Minister Abiy Ahmed has inaugurated today the first phase of the Ogaden Liquified Natural Gas Project, with an annual production capacity of 111 million liters in Calub, Somali region of Ethiopia. “In Calub, Somali Region, we inaugurate the first phase of the Ogaden Liquified Natural Gas Project, with an annual production capacity of 111 million liters. At the same time, we launch the ...",https://www.ena.et/web/eng/w/eng_7440977,economic,
Ethiopia,Ethiopian News Agency (ENA),Africa is taking a giant leap in digital trade,,"Africa is taking a giant leap in digital trade Day-2 Discussions at the Executive Council Africa is taking a giant leap in digital trade! The session will consider 8 draft annexes to the African Continental Free Trade Area (AfCFTA) Digital Trade Protocol. These annexes will create a unified digital trade framework, enabling Africa to harness the potential of the digital economy, foster innovation, and enhance intra-African trade. #AUSummit Annex on Rules of Origin o Establishes criteria to deter...",https://www.ena.et/web/eng/w/eng_5954318,economic,
Ethiopia,Ethiopian News Agency (ENA),Premier Abiy Meets Board of Ethiopian Investment Holdings,,"Premier Abiy Meets Board of Ethiopian Investment Holdings Addis Ababa February 20 /2024 (ENA) Prime Minister Abiy Ahmed conferred with board of Ethiopian Investment Holdings today to assess Ethio Telecom’s readiness to go public and to evaluate the Capital Markets Authority's progress in operationalizing the capital markets. The introduction of a stock market and exchange in Ethiopia is poised to be a game-changer, supporting Ethiopia in achieving its growth aspirations and attracting new capita...",https://www.ena.et/web/eng/w/eng_4052468,economic,
Ethiopia,Ethiopian News Agency (ENA),ESX Promising Alternative Funding Source for Venture Companies : CEO,,"ESX Promising Alternative Funding Source for Venture Companies : CEO Addis Ababa April 12 /2024 (ENA)Ethiopian Securities Exchange (ESX) will serve as an alternative funding source for companies with viable and innovative business ideas, providing them with crucial opportunities to access diverse capital channels, ESX CEO Tilahun Esmael said. ESX CEO Tilahun Esmael described the launch of ESX as a pivotal moment in Ethiopia's financial landscape, emphasizing its role as a promising alternative f...",https://www.ena.et/web/eng/w/eng_4292559,economic,
Ethiopia,Ethiopian News Agency (ENA),Decision to Reduce Forex Surrender Requirement Encourages Local Exporters: Leaders of Exporters Associations,,"Decision to Reduce Forex Surrender Requirement Encourages Local Exporters: Leaders of Exporters Associations Addis Ababa, August 26/ 2023 (ENA) The latest decision by the National Bank of Ethiopia (NBE) to reduce the surrender requirement from 70/30 to 50/50 percent for local exporters is an encouraging move to boost the sector, leaders of exporters associations said. Recall that NBE issued recently a directive to improve forex surrender requirement from 70/30 to 50/50 as an incentive for the ke...",https://www.ena.et/web/eng/w/eng_3253159,economic,
Ethiopia,Ethiopian News Agency (ENA),Ministry Urges Exporters to Harness AfCFTA Opportunities,2025-10-27,"Ministry Urges Exporters to Harness AfCFTA Opportunities Addis Ababa, October 27, 2025 (ENA) – The Ministry of Trade and Regional Integration has called on the export sector to take full advantage of the opportunities created by the African Continental Free Trade Area (AfCFTA) to achieve stronger export performance. Samuel Gizaw, AfCFTA Desk Coordinator at the Ministry, told ENA that the implementation of the agreement presents a vast market potential, given Africa’s large population and growing...",https://www.ena.et/web/eng/w/eng_7599573,economic,
Ethiopia,Ethiopian News Agency (ENA),"Ethiopian PM, Russian President discussed energy, agriculture, healthcare, and defense cooperation, including agreements to jointly develop a nuclear power plant.",,"Ethiopian PM, Russian President discussed energy, agriculture, healthcare, and defense cooperation, including agreements to jointly develop a nuclear power plant. © Ethiopian News Agency 2023 Hidden",https://www.ena.et/web/eng/w/eng_7407146,energy,
Ethiopia,Ethiopian News Agency (ENA),Koysha Hydroelectric Project Set to Leverage Ethiopia’s National Power Grid,2025-10-27,"Koysha Hydroelectric Project Set to Leverage Ethiopia’s National Power Grid Addis Ababa, October 27, 2025 (ENA)— Ethiopia’s national grid is poised for a major boost with the Koysha Hydroelectric Project, according to Office of the Prime Minister. The Koisha power plant, which has a generating capacity of 1,800 MW, will make a significant difference in Ethiopia's national electricity grid. It is worth recalling that Ethiopia has recently inaugurated the Grand Ethiopian Renaissance Dam (GERD), ma...",https://www.ena.et/web/eng/w/eng_7596683,energy,
Ethiopia,Ethiopian News Agency (ENA),"GERD Seen as Catalyst for Ethiopia’s Energy, Digital Transformation",2025-10-26,"GERD Seen as Catalyst for Ethiopia’s Energy, Digital Transformation Addis Ababa, October 26, 2025 (ENA)-- Scholars hail the Grand Ethiopian Renaissance Dam (GERD) as a transformative project that ensures Ethiopia’s sustainable energy future while driving the nation’s digital transformation. The dam, which was officially inaugurated on September 9, 2025, stands as a monumental achievement, cementing its status as Africa's largest hydroelectric power plant. Academics interviewed by ENA stressed th...",https://www.ena.et/web/eng/w/eng_7594222,energy,
Ethiopia,Ethiopian News Agency (ENA),Ethiopia Undertaking Multi-Dollar Investments in Renewable Energy to Reduce Carbon Emission: Finance Minister,,"Ethiopia Undertaking Multi-Dollar Investments in Renewable Energy to Reduce Carbon Emission: Finance Minister Addis Ababa, May 11/ 2023 (ENA): Ethiopia is carrying out multi-dollar investments in renewable energy to reduce carbon emissions, Finance Minister Ahmed Shide said. Speaking at a panel discussion organized at the launch of the Long Term Low Emission Development Strategy today, Finance Minister Ahmed Shide said Ethiopia’s LT-LEDS strategy is very timely and it would help to further stren...",https://www.ena.et/web/eng/w/eng_2791589,energy,
Ethiopia,Ethiopian News Agency (ENA),Private Sector Participation in Energy Sector Growing,,"Private Sector Participation in Energy Sector Growing Addis Ababa, April 16 /2024 (ENA) The desire and involvement of the private sector in Ethiopia’s energy sector has been growing, Water and Energy State Minister Sultan Welle said. In an exclusive interview with ENA, the state minister stated that the participation of the private sector is crucial to the nation’s energy demand and to provide energy for countries in the region. Accordingly, the Ethiopian government has, for instance, signed an ...",https://www.ena.et/web/eng/w/eng_4307535,energy,
Ethiopia,Ethiopian News Agency (ENA),Institutions Advise on Key Actions to Accelerate Ethiopia's Digital Transformation,,"Institutions Advise on Key Actions to Accelerate Ethiopia's Digital Transformation Addis Ababa January 4|2025 (ENA)— The Ministry of Innovation and Technology and Ethio Telecom have outlined strategies to accelerate Ethiopia's transition to a digital economy. Minister of Innovation and Technology, Belete Mola visited the Ethio Telecom Experience Center today, where he discussed the nation's digital transformation journey with Ethio Telecom CEO, Frehiwot Tamru. Minister Belete emphasized Ethio Te...",https://www.ena.et/web/eng/w/eng_5746167,technology,
Ethiopia,Ethiopian News Agency (ENA),Ministry of Labor and Skills Affirms Emergence of Digital and Technological Innovators,2025-10-26,"Ministry of Labor and Skills Affirms Emergence of Digital and Technological Innovators Addis Ababa, October 26, 2025 (ENA)-- The Ministry of Labor and Skills has emphasized that a new generation of digital and technological innovators is emerging in Ethiopia, with a strong focus on nurturing skilled, competent, and competitive citizens across all sectors. Muferihat Kamil, Minister Labor and Skills, made the remark during the graduation ceremony of the 4th Round Cyber Talent Summer Camp Program, ...",https://www.ena.et/web/eng/w/eng_7592207,technology,
Ethiopia,Ethiopian News Agency (ENA),Ethio-Russia Business Forum Underway in Addis Ababa,,"Ethio-Russia Business Forum Underway in Addis Ababa Addis Ababa, December 20 /2023(ENA)The Ethiopian and Russian Business Forum is underway in Addis Ababa with the objective to further strengthen trade and investment among the two countries. Senior government officials, Russian Ambassador to Ethiopia, Terekhin Engeny, businessmen from both countries, among other are attending the forum. The forum is expected to deliberate on ways and means of enhancing trade and investment relations between the ...",https://www.ena.et/web/eng/w/eng_3749488,technology,
Ethiopia,Ethiopian News Agency (ENA),Construction of Lemi National Cement Factory Nearing Completion,,"Construction of Lemi National Cement Factory Nearing Completion Addis Ababa March 11 /2024( ENA) High level government officials led by Deputy Prime Minister Temesgen Tiruneh visited the ongoing construction of Lemi National Cement Factory in North Shewa Zone of Amhara Region today. On the occasion, the Deputy Prime Minister said that the construction process of the factory has reached at a critical stage of completion of civil and electromechanical works where it will be able to produce cement....",https://www.ena.et/web/eng/w/eng_4143183,Infrastructure,
